,player,index,minutes,total_mins
3328,player1,1,37.3,243.70000000000002
3329,player2,2,37.0,243.70000000000002
3330,player3,3,36.9,243.70000000000002
3331,player4,4,33.1,243.70000000000002
3332,player5,5,27.1,243.70000000000002
3333,player6,6,25.9,243.70000000000002
3334,player7,7,24.3,243.70000000000002
3335,player8,8,22.1,243.70000000000002
3336,player1,1,39.2,246.39999999999998
3337,player2,2,37.7,246.39999999999998
3338,player3,3,34.0,246.39999999999998
3339,player4,4,32.8,246.39999999999998
3340,player5,5,29.5,246.39999999999998
3341,player6,6,25.6,246.39999999999998
3342,player7,7,25.0,246.39999999999998
3343,player8,8,22.6,246.39999999999998
3344,player1,1,38.5,239.0
3345,player2,2,36.4,239.0
3346,player3,3,30.5,239.0
3347,player4,4,29.8,239.0
3348,player5,5,29.0,239.0
3349,player6,6,27.0,239.0
3350,player7,7,24.3,239.0
3351,player8,8,23.5,239.0
3352,player1,1,37.2,244.10000000000002
3353,player2,2,35.7,244.10000000000002
3354,player3,3,35.1,244.10000000000002
3355,player4,4,34.3,244.10000000000002
3356,player5,5,30.8,244.10000000000002
3357,player6,6,27.3,244.10000000000002
3358,player7,7,22.6,244.10000000000002
3359,player8,8,21.1,244.10000000000002
3360,player1,1,37.4,264.1
3361,player2,2,35.1,264.1
3362,player3,3,34.6,264.1
3363,player4,4,34.3,264.1
3364,player5,5,33.2,264.1
3365,player6,6,31.0,264.1
3366,player7,7,29.7,264.1
3367,player8,8,28.8,264.1
3368,player1,1,36.0,226.89999999999998
3369,player2,2,34.3,226.89999999999998
3370,player3,3,33.6,226.89999999999998
3371,player4,4,33.0,226.89999999999998
3372,player5,5,27.0,226.89999999999998
3373,player6,6,25.1,226.89999999999998
3374,player7,7,21.5,226.89999999999998
3375,player8,8,16.4,226.89999999999998
3376,player1,1,38.0,233.20000000000002
3377,player2,2,37.7,233.20000000000002
3378,player3,3,30.8,233.20000000000002
3379,player4,4,27.6,233.20000000000002
3380,player5,5,26.2,233.20000000000002
3381,player6,6,25.6,233.20000000000002
3382,player7,7,24.6,233.20000000000002
3383,player8,8,22.7,233.20000000000002
3384,player1,1,33.4,209.6
3385,player2,2,32.5,209.6
3386,player3,3,29.3,209.6
3387,player4,4,25.7,209.6
3388,player5,5,24.5,209.6
3389,player6,6,24.1,209.6
3390,player7,7,20.4,209.6
3391,player8,8,19.7,209.6
3392,player1,1,35.8,242.1
3393,player2,2,35.0,242.1
3394,player3,3,35.0,242.1
3395,player4,4,30.3,242.1
3396,player5,5,28.2,242.1
3397,player6,6,27.5,242.1
3398,player7,7,25.9,242.1
3399,player8,8,24.4,242.1
3400,player1,1,35.2,229.9
3401,player2,2,34.8,229.9
3402,player3,3,34.4,229.9
3403,player4,4,30.9,229.9
3404,player5,5,29.9,229.9
3405,player6,6,26.6,229.9
3406,player7,7,20.6,229.9
3407,player8,8,17.5,229.9
3408,player1,1,33.7,225.6
3409,player2,2,33.4,225.6
3410,player3,3,32.7,225.6
3411,player4,4,28.2,225.6
3412,player5,5,28.0,225.6
3413,player6,6,26.9,225.6
3414,player7,7,21.9,225.6
3415,player8,8,20.8,225.6
3416,player1,1,34.0,223.10000000000002
3417,player2,2,31.7,223.10000000000002
3418,player3,3,31.5,223.10000000000002
3419,player4,4,28.2,223.10000000000002
3420,player5,5,27.8,223.10000000000002
3421,player6,6,26.3,223.10000000000002
3422,player7,7,22.3,223.10000000000002
3423,player8,8,21.3,223.10000000000002
3424,player1,1,33.7,253.39999999999998
3425,player2,2,33.4,253.39999999999998
3426,player3,3,32.8,253.39999999999998
3427,player4,4,32.0,253.39999999999998
3428,player5,5,31.5,253.39999999999998
3429,player6,6,31.2,253.39999999999998
3430,player7,7,30.4,253.39999999999998
3431,player8,8,28.4,253.39999999999998
3432,player1,1,30.3,210.9
3433,player2,2,27.4,210.9
3434,player3,3,27.2,210.9
3435,player4,4,26.6,210.9
3436,player5,5,26.5,210.9
3437,player6,6,26.3,210.9
3438,player7,7,23.5,210.9
3439,player8,8,23.1,210.9
3440,player1,1,32.4,227.39999999999998
3441,player2,2,31.2,227.39999999999998
3442,player3,3,29.6,227.39999999999998
3443,player4,4,28.7,227.39999999999998
3444,player5,5,27.8,227.39999999999998
3445,player6,6,27.4,227.39999999999998
3446,player7,7,26.3,227.39999999999998
3447,player8,8,24.0,227.39999999999998
3448,player1,1,37.7,205.9
3449,player2,2,28.0,205.9
3450,player3,3,27.5,205.9
3451,player4,4,25.5,205.9
3452,player5,5,24.8,205.9
3453,player6,6,24.6,205.9
3454,player7,7,19.2,205.9
3455,player8,8,18.6,205.9
3456,player1,1,38.7,237.60000000000002
3457,player2,2,38.0,237.60000000000002
3458,player3,3,30.3,237.60000000000002
3459,player4,4,27.6,237.60000000000002
3460,player5,5,27.3,237.60000000000002
3461,player6,6,26.4,237.60000000000002
3462,player7,7,25.3,237.60000000000002
3463,player8,8,24.0,237.60000000000002
3464,player1,1,38.1,231.3
3465,player2,2,38.0,231.3
3466,player3,3,37.6,231.3
3467,player4,4,31.1,231.3
3468,player5,5,26.5,231.3
3469,player6,6,24.9,231.3
3470,player7,7,18.2,231.3
3471,player8,8,16.9,231.3
3472,player1,1,37.3,207.39999999999998
3473,player2,2,36.8,207.39999999999998
3474,player3,3,27.3,207.39999999999998
3475,player4,4,25.3,207.39999999999998
3476,player5,5,21.6,207.39999999999998
3477,player6,6,20.8,207.39999999999998
3478,player7,7,20.4,207.39999999999998
3479,player8,8,17.9,207.39999999999998
3480,player1,1,38.6,207.6
3481,player2,2,29.7,207.6
3482,player3,3,28.7,207.6
3483,player4,4,27.7,207.6
3484,player5,5,23.9,207.6
3485,player6,6,20.6,207.6
3486,player7,7,20.2,207.6
3487,player8,8,18.2,207.6
3488,player1,1,40.7,240.3
3489,player2,2,36.6,240.3
3490,player3,3,32.0,240.3
3491,player4,4,31.4,240.3
3492,player5,5,30.4,240.3
3493,player6,6,24.7,240.3
3494,player7,7,24.2,240.3
3495,player8,8,20.3,240.3
3496,player1,1,41.4,248.2
3497,player2,2,36.8,248.2
3498,player3,3,36.8,248.2
3499,player4,4,34.0,248.2
3500,player5,5,28.1,248.2
3501,player6,6,26.6,248.2
3502,player7,7,25.1,248.2
3503,player8,8,19.4,248.2
3504,player1,1,40.8,235.6
3505,player2,2,35.5,235.6
3506,player3,3,34.6,235.6
3507,player4,4,32.8,235.6
3508,player5,5,31.4,235.6
3509,player6,6,29.9,235.6
3510,player7,7,15.4,235.6
3511,player8,8,15.2,235.6
3512,player1,1,39.5,229.89999999999998
3513,player2,2,35.1,229.89999999999998
3514,player3,3,34.7,229.89999999999998
3515,player4,4,34.3,229.89999999999998
3516,player5,5,33.5,229.89999999999998
3517,player6,6,23.0,229.89999999999998
3518,player7,7,19.1,229.89999999999998
3519,player8,8,10.7,229.89999999999998
3520,player1,1,38.0,228.20000000000002
3521,player2,2,35.4,228.20000000000002
3522,player3,3,35.1,228.20000000000002
3523,player4,4,31.1,228.20000000000002
3524,player5,5,30.5,228.20000000000002
3525,player6,6,27.4,228.20000000000002
3526,player7,7,16.7,228.20000000000002
3527,player8,8,14.0,228.20000000000002
3528,player1,1,35.5,223.39999999999998
3529,player2,2,35.1,223.39999999999998
3530,player3,3,34.4,223.39999999999998
3531,player4,4,30.2,223.39999999999998
3532,player5,5,30.0,223.39999999999998
3533,player6,6,28.7,223.39999999999998
3534,player7,7,15.7,223.39999999999998
3535,player8,8,13.8,223.39999999999998
3536,player1,1,37.2,231.60000000000002
3537,player2,2,35.3,231.60000000000002
3538,player3,3,32.9,231.60000000000002
3539,player4,4,30.5,231.60000000000002
3540,player5,5,28.7,231.60000000000002
3541,player6,6,24.5,231.60000000000002
3542,player7,7,21.8,231.60000000000002
3543,player8,8,20.7,231.60000000000002
3544,player1,1,33.9,228.60000000000002
3545,player2,2,33.5,228.60000000000002
3546,player3,3,33.0,228.60000000000002
3547,player4,4,32.2,228.60000000000002
3548,player5,5,32.1,228.60000000000002
3549,player6,6,24.1,228.60000000000002
3550,player7,7,20.4,228.60000000000002
3551,player8,8,19.4,228.60000000000002
3552,player1,1,32.7,213.4
3553,player2,2,32.2,213.4
3554,player3,3,31.3,213.4
3555,player4,4,30.5,213.4
3556,player5,5,30.5,213.4
3557,player6,6,19.7,213.4
3558,player7,7,18.8,213.4
3559,player8,8,17.7,213.4
3560,player1,1,32.7,211.70000000000002
3561,player2,2,32.1,211.70000000000002
3562,player3,3,30.0,211.70000000000002
3563,player4,4,28.5,211.70000000000002
3564,player5,5,27.8,211.70000000000002
3565,player6,6,23.4,211.70000000000002
3566,player7,7,20.3,211.70000000000002
3567,player8,8,16.9,211.70000000000002
3568,player1,1,34.0,218.9
3569,player2,2,31.5,218.9
3570,player3,3,29.7,218.9
3571,player4,4,27.3,218.9
3572,player5,5,26.9,218.9
3573,player6,6,26.1,218.9
3574,player7,7,25.7,218.9
3575,player8,8,17.7,218.9
3576,player1,1,31.0,203.2
3577,player2,2,30.0,203.2
3578,player3,3,27.5,203.2
3579,player4,4,26.9,203.2
3580,player5,5,24.9,203.2
3581,player6,6,24.1,203.2
3582,player7,7,20.0,203.2
3583,player8,8,18.8,203.2
3584,player1,1,30.9,209.60000000000002
3585,player2,2,30.0,209.60000000000002
3586,player3,3,28.2,209.60000000000002
3587,player4,4,27.3,209.60000000000002
3588,player5,5,25.1,209.60000000000002
3589,player6,6,24.5,209.60000000000002
3590,player7,7,23.5,209.60000000000002
3591,player8,8,20.1,209.60000000000002
3592,player1,1,35.3,217.8
3593,player2,2,32.8,217.8
3594,player3,3,32.0,217.8
3595,player4,4,31.4,217.8
3596,player5,5,26.7,217.8
3597,player6,6,24.8,217.8
3598,player7,7,17.6,217.8
3599,player8,8,17.2,217.8
3600,player1,1,38.2,221.8
3601,player2,2,33.3,221.8
3602,player3,3,32.4,221.8
3603,player4,4,26.7,221.8
3604,player5,5,26.6,221.8
3605,player6,6,25.4,221.8
3606,player7,7,21.3,221.8
3607,player8,8,17.9,221.8
3608,player1,1,37.5,236.6
3609,player2,2,37.3,236.6
3610,player3,3,32.2,236.6
3611,player4,4,31.7,236.6
3612,player5,5,31.4,236.6
3613,player6,6,26.6,236.6
3614,player7,7,23.5,236.6
3615,player8,8,16.4,236.6
3616,player1,1,36.3,222.0
3617,player2,2,33.6,222.0
3618,player3,3,31.9,222.0
3619,player4,4,29.9,222.0
3620,player5,5,29.3,222.0
3621,player6,6,22.3,222.0
3622,player7,7,21.2,222.0
3623,player8,8,17.5,222.0
3624,player1,1,38.0,245.3
3625,player2,2,37.9,245.3
3626,player3,3,35.5,245.3
3627,player4,4,31.6,245.3
3628,player5,5,31.3,245.3
3629,player6,6,26.3,245.3
3630,player7,7,22.6,245.3
3631,player8,8,22.1,245.3
3632,player1,1,34.8,242.9
3633,player2,2,34.6,242.9
3634,player3,3,34.1,242.9
3635,player4,4,30.5,242.9
3636,player5,5,28.0,242.9
3637,player6,6,27.5,242.9
3638,player7,7,27.0,242.9
3639,player8,8,26.4,242.9
3640,player1,1,34.4,211.0
3641,player2,2,32.2,211.0
3642,player3,3,26.2,211.0
3643,player4,4,25.3,211.0
3644,player5,5,24.9,211.0
3645,player6,6,24.1,211.0
3646,player7,7,23.7,211.0
3647,player8,8,20.2,211.0
3648,player1,1,35.7,220.8
3649,player2,2,35.4,220.8
3650,player3,3,33.6,220.8
3651,player4,4,28.6,220.8
3652,player5,5,22.9,220.8
3653,player6,6,22.1,220.8
3654,player7,7,21.5,220.8
3655,player8,8,21.0,220.8
3656,player1,1,37.7,230.39999999999998
3657,player2,2,34.9,230.39999999999998
3658,player3,3,29.9,230.39999999999998
3659,player4,4,28.4,230.39999999999998
3660,player5,5,27.2,230.39999999999998
3661,player6,6,26.7,230.39999999999998
3662,player7,7,23.6,230.39999999999998
3663,player8,8,22.0,230.39999999999998
3664,player1,1,37.2,223.00000000000003
3665,player2,2,37.1,223.00000000000003
3666,player3,3,31.7,223.00000000000003
3667,player4,4,27.7,223.00000000000003
3668,player5,5,25.6,223.00000000000003
3669,player6,6,23.8,223.00000000000003
3670,player7,7,21.5,223.00000000000003
3671,player8,8,18.4,223.00000000000003
3672,player1,1,37.5,232.89999999999998
3673,player2,2,37.2,232.89999999999998
3674,player3,3,31.3,232.89999999999998
3675,player4,4,30.5,232.89999999999998
3676,player5,5,24.8,232.89999999999998
3677,player6,6,24.5,232.89999999999998
3678,player7,7,23.9,232.89999999999998
3679,player8,8,23.2,232.89999999999998
3680,player1,1,39.6,252.60000000000002
3681,player2,2,37.9,252.60000000000002
3682,player3,3,33.6,252.60000000000002
3683,player4,4,32.7,252.60000000000002
3684,player5,5,31.5,252.60000000000002
3685,player6,6,27.9,252.60000000000002
3686,player7,7,26.1,252.60000000000002
3687,player8,8,23.3,252.60000000000002
3688,player1,1,38.6,227.7
3689,player2,2,38.5,227.7
3690,player3,3,37.7,227.7
3691,player4,4,34.8,227.7
3692,player5,5,29.0,227.7
3693,player6,6,17.5,227.7
3694,player7,7,16.6,227.7
3695,player8,8,15.0,227.7
3696,player1,1,36.2,226.99999999999997
3697,player2,2,36.0,226.99999999999997
3698,player3,3,35.8,226.99999999999997
3699,player4,4,33.9,226.99999999999997
3700,player5,5,31.8,226.99999999999997
3701,player6,6,24.8,226.99999999999997
3702,player7,7,14.5,226.99999999999997
3703,player8,8,14.0,226.99999999999997
3704,player1,1,35.7,238.8
3705,player2,2,35.4,238.8
3706,player3,3,33.7,238.8
3707,player4,4,33.5,238.8
3708,player5,5,32.1,238.8
3709,player6,6,27.8,238.8
3710,player7,7,21.7,238.8
3711,player8,8,18.9,238.8
3712,player1,1,35.7,213.0
3713,player2,2,34.8,213.0
3714,player3,3,28.5,213.0
3715,player4,4,26.0,213.0
3716,player5,5,25.4,213.0
3717,player6,6,21.9,213.0
3718,player7,7,20.8,213.0
3719,player8,8,19.9,213.0
3720,player1,1,35.9,221.5
3721,player2,2,35.0,221.5
3722,player3,3,29.1,221.5
3723,player4,4,28.9,221.5
3724,player5,5,28.5,221.5
3725,player6,6,25.5,221.5
3726,player7,7,21.4,221.5
3727,player8,8,17.2,221.5
3728,player1,1,36.6,215.79999999999998
3729,player2,2,36.1,215.79999999999998
3730,player3,3,30.0,215.79999999999998
3731,player4,4,26.4,215.79999999999998
3732,player5,5,25.7,215.79999999999998
3733,player6,6,21.4,215.79999999999998
3734,player7,7,20.7,215.79999999999998
3735,player8,8,18.9,215.79999999999998
3736,player1,1,35.5,221.5
3737,player2,2,33.9,221.5
3738,player3,3,28.3,221.5
3739,player4,4,27.4,221.5
3740,player5,5,26.3,221.5
3741,player6,6,24.5,221.5
3742,player7,7,23.6,221.5
3743,player8,8,22.0,221.5
3744,player1,1,37.5,252.5
3745,player2,2,36.5,252.5
3746,player3,3,32.8,252.5
3747,player4,4,31.6,252.5
3748,player5,5,30.0,252.5
3749,player6,6,29.5,252.5
3750,player7,7,28.2,252.5
3751,player8,8,26.4,252.5
3752,player1,1,41.4,265.4
3753,player2,2,36.9,265.4
3754,player3,3,34.1,265.4
3755,player4,4,33.8,265.4
3756,player5,5,32.9,265.4
3757,player6,6,31.8,265.4
3758,player7,7,29.4,265.4
3759,player8,8,25.1,265.4
3760,player1,1,37.0,216.8
3761,player2,2,32.9,216.8
3762,player3,3,28.8,216.8
3763,player4,4,28.1,216.8
3764,player5,5,24.6,216.8
3765,player6,6,23.8,216.8
3766,player7,7,22.8,216.8
3767,player8,8,18.8,216.8
3768,player1,1,39.3,224.8
3769,player2,2,35.0,224.8
3770,player3,3,32.9,224.8
3771,player4,4,31.8,224.8
3772,player5,5,24.1,224.8
3773,player6,6,21.8,224.8
3774,player7,7,20.5,224.8
3775,player8,8,19.4,224.8
3776,player1,1,37.6,242.7
3777,player2,2,34.7,242.7
3778,player3,3,32.5,242.7
3779,player4,4,32.2,242.7
3780,player5,5,31.1,242.7
3781,player6,6,26.6,242.7
3782,player7,7,26.2,242.7
3783,player8,8,21.8,242.7
3784,player1,1,37.8,227.7
3785,player2,2,34.4,227.7
3786,player3,3,33.9,227.7
3787,player4,4,32.5,227.7
3788,player5,5,30.0,227.7
3789,player6,6,21.8,227.7
3790,player7,7,20.0,227.7
3791,player8,8,17.3,227.7
3792,player1,1,38.4,236.79999999999998
3793,player2,2,36.5,236.79999999999998
3794,player3,3,34.0,236.79999999999998
3795,player4,4,31.8,236.79999999999998
3796,player5,5,31.6,236.79999999999998
3797,player6,6,23.7,236.79999999999998
3798,player7,7,22.7,236.79999999999998
3799,player8,8,18.1,236.79999999999998
3800,player1,1,35.3,251.29999999999998
3801,player2,2,34.3,251.29999999999998
3802,player3,3,33.1,251.29999999999998
3803,player4,4,32.9,251.29999999999998
3804,player5,5,32.8,251.29999999999998
3805,player6,6,29.0,251.29999999999998
3806,player7,7,27.0,251.29999999999998
3807,player8,8,26.9,251.29999999999998
3808,player1,1,39.1,231.0
3809,player2,2,39.0,231.0
3810,player3,3,37.9,231.0
3811,player4,4,27.3,231.0
3812,player5,5,27.0,231.0
3813,player6,6,21.4,231.0
3814,player7,7,19.9,231.0
3815,player8,8,19.4,231.0
3816,player1,1,39.6,253.7
3817,player2,2,38.1,253.7
3818,player3,3,35.7,253.7
3819,player4,4,32.1,253.7
3820,player5,5,31.1,253.7
3821,player6,6,30.0,253.7
3822,player7,7,24.5,253.7
3823,player8,8,22.6,253.7
3824,player1,1,41.4,257.6
3825,player2,2,36.2,257.6
3826,player3,3,32.6,257.6
3827,player4,4,31.0,257.6
3828,player5,5,30.0,257.6
3829,player6,6,29.7,257.6
3830,player7,7,29.2,257.6
3831,player8,8,27.5,257.6
3832,player1,1,40.3,229.7
3833,player2,2,38.4,229.7
3834,player3,3,36.1,229.7
3835,player4,4,33.6,229.7
3836,player5,5,23.7,229.7
3837,player6,6,20.3,229.7
3838,player7,7,19.5,229.7
3839,player8,8,17.8,229.7
3840,player1,1,38.2,228.1
3841,player2,2,36.8,228.1
3842,player3,3,35.8,228.1
3843,player4,4,29.7,228.1
3844,player5,5,25.4,228.1
3845,player6,6,24.6,228.1
3846,player7,7,23.2,228.1
3847,player8,8,14.4,228.1
3848,player1,1,36.5,242.4
3849,player2,2,35.4,242.4
3850,player3,3,33.2,242.4
3851,player4,4,32.4,242.4
3852,player5,5,28.3,242.4
3853,player6,6,27.2,242.4
3854,player7,7,26.4,242.4
3855,player8,8,23.0,242.4
3856,player1,1,32.7,212.1
3857,player2,2,31.9,212.1
3858,player3,3,31.5,212.1
3859,player4,4,28.3,212.1
3860,player5,5,26.9,212.1
3861,player6,6,23.6,212.1
3862,player7,7,18.8,212.1
3863,player8,8,18.4,212.1
3864,player1,1,34.7,216.6
3865,player2,2,34.2,216.6
3866,player3,3,33.3,216.6
3867,player4,4,30.9,216.6
3868,player5,5,26.6,216.6
3869,player6,6,20.7,216.6
3870,player7,7,19.5,216.6
3871,player8,8,16.7,216.6
3872,player1,1,34.0,219.4
3873,player2,2,33.4,219.4
3874,player3,3,33.4,219.4
3875,player4,4,32.5,219.4
3876,player5,5,26.3,219.4
3877,player6,6,24.0,219.4
3878,player7,7,18.1,219.4
3879,player8,8,17.7,219.4
3880,player1,1,34.3,215.29999999999998
3881,player2,2,34.2,215.29999999999998
3882,player3,3,32.7,215.29999999999998
3883,player4,4,32.0,215.29999999999998
3884,player5,5,25.4,215.29999999999998
3885,player6,6,22.4,215.29999999999998
3886,player7,7,17.4,215.29999999999998
3887,player8,8,16.9,215.29999999999998
3888,player1,1,34.6,218.2
3889,player2,2,34.0,218.2
3890,player3,3,33.8,218.2
3891,player4,4,31.3,218.2
3892,player5,5,25.7,218.2
3893,player6,6,23.2,218.2
3894,player7,7,18.5,218.2
3895,player8,8,17.1,218.2
3896,player1,1,28.4,165.79999999999998
3897,player2,2,24.2,165.79999999999998
3898,player3,3,21.1,165.79999999999998
3899,player4,4,20.0,165.79999999999998
3900,player5,5,19.8,165.79999999999998
3901,player6,6,18.0,165.79999999999998
3902,player7,7,17.8,165.79999999999998
3903,player8,8,16.5,165.79999999999998
3904,player1,1,40.1,216.2
3905,player2,2,33.3,216.2
3906,player3,3,31.7,216.2
3907,player4,4,29.1,216.2
3908,player5,5,22.1,216.2
3909,player6,6,20.9,216.2
3910,player7,7,20.8,216.2
3911,player8,8,18.2,216.2
3912,player1,1,38.3,225.60000000000002
3913,player2,2,36.6,225.60000000000002
3914,player3,3,33.7,225.60000000000002
3915,player4,4,30.1,225.60000000000002
3916,player5,5,29.1,225.60000000000002
3917,player6,6,22.9,225.60000000000002
3918,player7,7,18.9,225.60000000000002
3919,player8,8,16.0,225.60000000000002
3920,player1,1,39.4,217.89999999999998
3921,player2,2,31.9,217.89999999999998
3922,player3,3,29.1,217.89999999999998
3923,player4,4,28.3,217.89999999999998
3924,player5,5,26.8,217.89999999999998
3925,player6,6,21.1,217.89999999999998
3926,player7,7,20.7,217.89999999999998
3927,player8,8,20.6,217.89999999999998
3928,player1,1,39.9,219.79999999999998
3929,player2,2,35.5,219.79999999999998
3930,player3,3,30.7,219.79999999999998
3931,player4,4,30.6,219.79999999999998
3932,player5,5,27.0,219.79999999999998
3933,player6,6,24.5,219.79999999999998
3934,player7,7,17.1,219.79999999999998
3935,player8,8,14.5,219.79999999999998
3936,player1,1,38.2,229.6
3937,player2,2,34.9,229.6
3938,player3,3,32.6,229.6
3939,player4,4,29.3,229.6
3940,player5,5,26.2,229.6
3941,player6,6,24.6,229.6
3942,player7,7,23.4,229.6
3943,player8,8,20.4,229.6
3944,player1,1,36.8,227.8
3945,player2,2,33.5,227.8
3946,player3,3,32.3,227.8
3947,player4,4,29.2,227.8
3948,player5,5,28.8,227.8
3949,player6,6,27.0,227.8
3950,player7,7,22.7,227.8
3951,player8,8,17.5,227.8
3952,player1,1,36.9,221.09999999999997
3953,player2,2,31.1,221.09999999999997
3954,player3,3,30.9,221.09999999999997
3955,player4,4,30.3,221.09999999999997
3956,player5,5,23.9,221.09999999999997
3957,player6,6,23.9,221.09999999999997
3958,player7,7,22.4,221.09999999999997
3959,player8,8,21.7,221.09999999999997
3960,player1,1,38.0,229.7
3961,player2,2,37.7,229.7
3962,player3,3,36.9,229.7
3963,player4,4,28.4,229.7
3964,player5,5,26.8,229.7
3965,player6,6,22.9,229.7
3966,player7,7,20.5,229.7
3967,player8,8,18.5,229.7
3968,player1,1,36.6,239.8
3969,player2,2,36.2,239.8
3970,player3,3,35.7,239.8
3971,player4,4,31.8,239.8
3972,player5,5,31.2,239.8
3973,player6,6,25.2,239.8
3974,player7,7,24.6,239.8
3975,player8,8,18.5,239.8
3976,player1,1,34.7,218.2
3977,player2,2,32.9,218.2
3978,player3,3,30.8,218.2
3979,player4,4,28.6,218.2
3980,player5,5,25.9,218.2
3981,player6,6,22.5,218.2
3982,player7,7,22.0,218.2
3983,player8,8,20.8,218.2
3984,player1,1,37.6,233.10000000000002
3985,player2,2,33.9,233.10000000000002
3986,player3,3,31.4,233.10000000000002
3987,player4,4,30.5,233.10000000000002
3988,player5,5,26.1,233.10000000000002
3989,player6,6,25.7,233.10000000000002
3990,player7,7,25.6,233.10000000000002
3991,player8,8,22.3,233.10000000000002
3992,player1,1,36.0,229.9
3993,player2,2,35.3,229.9
3994,player3,3,33.2,229.9
3995,player4,4,31.3,229.9
3996,player5,5,26.0,229.9
3997,player6,6,23.6,229.9
3998,player7,7,22.4,229.9
3999,player8,8,22.1,229.9
4000,player1,1,35.0,220.9
4001,player2,2,32.0,220.9
4002,player3,3,31.8,220.9
4003,player4,4,31.1,220.9
4004,player5,5,30.3,220.9
4005,player6,6,24.4,220.9
4006,player7,7,19.1,220.9
4007,player8,8,17.2,220.9
4008,player1,1,35.7,223.89999999999998
4009,player2,2,34.8,223.89999999999998
4010,player3,3,34.2,223.89999999999998
4011,player4,4,30.4,223.89999999999998
4012,player5,5,28.6,223.89999999999998
4013,player6,6,24.9,223.89999999999998
4014,player7,7,18.3,223.89999999999998
4015,player8,8,17.0,223.89999999999998
4016,player1,1,33.0,213.5
4017,player2,2,32.5,213.5
4018,player3,3,31.3,213.5
4019,player4,4,29.4,213.5
4020,player5,5,25.4,213.5
4021,player6,6,23.9,213.5
4022,player7,7,19.9,213.5
4023,player8,8,18.1,213.5
4024,player1,1,32.9,209.7
4025,player2,2,29.4,209.7
4026,player3,3,28.8,209.7
4027,player4,4,28.7,209.7
4028,player5,5,25.1,209.7
4029,player6,6,22.2,209.7
4030,player7,7,22.1,209.7
4031,player8,8,20.5,209.7
4032,player1,1,32.9,214.4
4033,player2,2,32.2,214.4
4034,player3,3,29.5,214.4
4035,player4,4,29.4,214.4
4036,player5,5,25.0,214.4
4037,player6,6,23.5,214.4
4038,player7,7,22.1,214.4
4039,player8,8,19.8,214.4
4040,player1,1,33.8,218.39999999999998
4041,player2,2,31.5,218.39999999999998
4042,player3,3,31.4,218.39999999999998
4043,player4,4,28.0,218.39999999999998
4044,player5,5,26.6,218.39999999999998
4045,player6,6,26.5,218.39999999999998
4046,player7,7,22.5,218.39999999999998
4047,player8,8,18.1,218.39999999999998
4048,player1,1,32.5,226.1
4049,player2,2,32.2,226.1
4050,player3,3,31.5,226.1
4051,player4,4,28.8,226.1
4052,player5,5,27.7,226.1
4053,player6,6,27.4,226.1
4054,player7,7,24.9,226.1
4055,player8,8,21.1,226.1
4056,player1,1,39.7,253.8
4057,player2,2,36.7,253.8
4058,player3,3,34.4,253.8
4059,player4,4,31.0,253.8
4060,player5,5,29.1,253.8
4061,player6,6,28.3,253.8
4062,player7,7,28.1,253.8
4063,player8,8,26.5,253.8
4064,player1,1,36.0,229.0
4065,player2,2,33.6,229.0
4066,player3,3,31.7,229.0
4067,player4,4,30.6,229.0
4068,player5,5,29.4,229.0
4069,player6,6,28.3,229.0
4070,player7,7,22.1,229.0
4071,player8,8,17.3,229.0
4072,player1,1,31.5,215.0
4073,player2,2,29.9,215.0
4074,player3,3,29.4,215.0
4075,player4,4,27.2,215.0
4076,player5,5,26.0,215.0
4077,player6,6,25.8,215.0
4078,player7,7,24.6,215.0
4079,player8,8,20.6,215.0
4080,player1,1,32.0,224.5
4081,player2,2,31.5,224.5
4082,player3,3,30.0,224.5
4083,player4,4,28.6,224.5
4084,player5,5,27.6,224.5
4085,player6,6,27.5,224.5
4086,player7,7,24.7,224.5
4087,player8,8,22.6,224.5
4088,player1,1,39.2,240.00000000000003
4089,player2,2,35.0,240.00000000000003
4090,player3,3,32.5,240.00000000000003
4091,player4,4,31.9,240.00000000000003
4092,player5,5,30.6,240.00000000000003
4093,player6,6,25.0,240.00000000000003
4094,player7,7,24.1,240.00000000000003
4095,player8,8,21.7,240.00000000000003
4096,player1,1,39.1,221.70000000000002
4097,player2,2,36.2,221.70000000000002
4098,player3,3,27.5,221.70000000000002
4099,player4,4,27.0,221.70000000000002
4100,player5,5,26.2,221.70000000000002
4101,player6,6,24.2,221.70000000000002
4102,player7,7,21.4,221.70000000000002
4103,player8,8,20.1,221.70000000000002
4104,player1,1,37.0,215.7
4105,player2,2,35.3,215.7
4106,player3,3,26.1,215.7
4107,player4,4,25.8,215.7
4108,player5,5,25.5,215.7
4109,player6,6,23.8,215.7
4110,player7,7,23.4,215.7
4111,player8,8,18.8,215.7
4112,player1,1,38.0,214.7
4113,player2,2,37.3,214.7
4114,player3,3,30.7,214.7
4115,player4,4,30.6,214.7
4116,player5,5,24.7,214.7
4117,player6,6,19.3,214.7
4118,player7,7,17.1,214.7
4119,player8,8,17.0,214.7
4120,player1,1,39.7,245.29999999999998
4121,player2,2,38.0,245.29999999999998
4122,player3,3,37.7,245.29999999999998
4123,player4,4,35.8,245.29999999999998
4124,player5,5,32.1,245.29999999999998
4125,player6,6,30.0,245.29999999999998
4126,player7,7,16.5,245.29999999999998
4127,player8,8,15.5,245.29999999999998
